run,t,streamName,srcMACdec,dstMACdec,pcp,vid,lenB,qLenBits,gateState,meter_conform,meter_exceed,meter_filtered
TimingAttack-#8,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,1,0,0
TimingAttack-#8,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#8,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#8,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#8,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#8,0.000009810,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#8,0.000014290,display_data,11725260718090,11725260718088,3,20,170,0,0,1,0,0
TimingAttack-#8,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#8,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#8,0.000014914,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#8,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#8,0.000014914,display_data,11725260718090,11725260718088,3,20,170,592,0,0,0,0
TimingAttack-#8,0.000018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,1,0,0
TimingAttack-#8,0.000025634,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#8,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#8,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#8,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,592,0,0,0,0
TimingAttack-#8,0.000151069,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000182014,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000230026,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000241052,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000306135,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000354877,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000433822,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000480034,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#8,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#8,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#8,0.000500000,0A-AA-00-00-00-09->0A-AA-00-00-00-0A,11725260718089,11725260718090,0,0,196,912,0,1,0,0
TimingAttack-#8,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#8,0.000500000,0A-AA-00-00-00-08->0A-AA-00-00-00-0C,11725260718088,11725260718092,0,0,74,0,0,1,0,0
TimingAttack-#8,0.000507520,0A-AA-00-00-00-08->0A-AA-00-00-00-0C,11725260718088,11725260718092,0,0,74,0,0,1,0,0
TimingAttack-#8,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#8,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#8,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#8,0.000526207,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000583248,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000671736,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000724791,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000818171,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000878153,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000901340,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.000960245,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001000000,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#8,0.001000020,0A-AA-00-00-00-02->01-80-C2-00-00-0E,11725260718082,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#8,0.001008671,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#8,0.001009407,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#8,0.001013950,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#8,0.001014435,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#8,0.001014455,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#8,0.001014915,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,64,0,0,0,0,0
TimingAttack-#8,0.001014915,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,64,0,0,0,0,0
TimingAttack-#8,0.001015587,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#8,0.001018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,1,0,0
TimingAttack-#8,0.001018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#8,0.001021310,critical_control,11725260718089,11725260718088,7,10,225,1088,0,0,0,0
TimingAttack-#8,0.001021795,critical_control,11725260718089,11725260718088,7,10,225,1088,0,0,0,0
TimingAttack-#8,0.001021815,critical_control,11725260718089,11725260718088,7,10,225,1088,0,0,0,0
TimingAttack-#8,0.001033382,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001111863,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001158104,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001232218,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001315861,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001381633,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001393548,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001441896,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001483650,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#8,0.001500000,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,94,576,0,0,0,0
TimingAttack-#8,0.001500000,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,64,576,0,0,0,0
TimingAttack-#8,0.001500000,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,64,576,0,0,0,0
TimingAttack-#8,0.001500000,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,64,576,0,0,0,0
TimingAttack-#8,0.001506720,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,72,752,0,0,0,0
TimingAttack-#8,0.001506720,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,72,752,0,0,0,0
TimingAttack-#8,0.001506720,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,72,752,0,0,0,0
TimingAttack-#8,0.001509120,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#8,0.001514080,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#8,0.001514080,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#8,0.001514080,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#8,0.001516480,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,72,0,0,0,0,0
