run,t,streamName,srcMACdec,dstMACdec,pcp,vid,lenB,qLenBits,gateState,meter_conform,meter_exceed,meter_filtered
TimingAttack-#9,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,1,0,0
TimingAttack-#9,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#9,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#9,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#9,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#9,0.000009810,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#9,0.000014290,display_data,11725260718090,11725260718088,3,20,170,0,0,1,0,0
TimingAttack-#9,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#9,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#9,0.000014914,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#9,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#9,0.000014914,display_data,11725260718090,11725260718088,3,20,170,592,0,0,0,0
TimingAttack-#9,0.000018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,1,0,0
TimingAttack-#9,0.000025634,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#9,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#9,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#9,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,592,0,0,0,0
TimingAttack-#9,0.000070315,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000093105,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000104304,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000133974,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000222924,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000270590,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000292967,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000325296,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000347771,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000365337,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000410967,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000452061,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#9,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#9,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#9,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,1568,0,0,0,0
TimingAttack-#9,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#9,0.000500000,0A-AA-00-00-00-08->0A-AA-00-00-00-0C,11725260718088,11725260718092,0,0,74,0,0,1,0,0
TimingAttack-#9,0.000506580,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000507520,0A-AA-00-00-00-08->0A-AA-00-00-00-0C,11725260718088,11725260718092,0,0,74,0,0,1,0,0
TimingAttack-#9,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#9,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#9,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#9,0.000531590,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000570004,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000659074,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000702730,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000798317,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000874436,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000887923,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.000985035,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#9,0.001000000,0A-AA-00-00-00-09->0A-AA-00-00-00-0A,11725260718089,11725260718090,0,0,196,0,0,1,0,0
TimingAttack-#9,0.001000005,0A-AA-00-00-00-02->01-80-C2-00-00-0E,11725260718082,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#9,0.001008690,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#9,0.001009426,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#9,0.001013950,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#9,0.001014470,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#9,0.001014950,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,64,0,0,0,0,0
TimingAttack-#9,0.001014950,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,64,0,0,0,0,0
TimingAttack-#9,0.001015622,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#9,0.001017280,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,72,512,0,0,0,0
