run,t,streamName,srcMACdec,dstMACdec,pcp,vid,lenB,qLenBits,gateState,meter_conform,meter_exceed,meter_filtered
TimingAttack-#1,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,1,0,0
TimingAttack-#1,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#1,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#1,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#1,0.000001314,0A-AA-00-00-00-08->0A-AA-00-00-00-0A,11725260718088,11725260718090,5,30,150,0,0,0,0,0
TimingAttack-#1,0.000009810,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#1,0.000014290,display_data,11725260718090,11725260718088,3,20,170,0,0,1,0,0
TimingAttack-#1,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#1,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#1,0.000014914,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#1,0.000014914,display_data,11725260718090,11725260718088,3,20,170,912,0,0,0,0
TimingAttack-#1,0.000014914,display_data,11725260718090,11725260718088,3,20,170,592,0,0,0,0
TimingAttack-#1,0.000018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,1,0,0
TimingAttack-#1,0.000025634,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#1,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#1,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,912,0,0,0,0
TimingAttack-#1,0.000030114,critical_control,11725260718089,11725260718088,7,10,225,592,0,0,0,0
TimingAttack-#1,0.000146934,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000170142,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000201390,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000219700,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000265392,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000292156,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000337068,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000378168,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000448445,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000494154,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#1,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,1,0,0
TimingAttack-#1,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#1,0.000500000,0A-AA-00-00-00-09->0A-AA-00-00-00-0A,11725260718089,11725260718090,0,0,196,912,0,1,0,0
TimingAttack-#1,0.000500000,compromised_attack,11725260718092,11725260718088,0,41,114,912,0,0,0,0
TimingAttack-#1,0.000500000,0A-AA-00-00-00-08->0A-AA-00-00-00-0C,11725260718088,11725260718092,0,0,74,0,0,1,0,0
TimingAttack-#1,0.000507520,0A-AA-00-00-00-08->0A-AA-00-00-00-0C,11725260718088,11725260718092,0,0,74,0,0,1,0,0
TimingAttack-#1,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#1,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#1,0.000510720,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#1,0.000588353,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000646846,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000733014,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000780742,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000818937,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000890606,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000947816,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.000976216,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001000000,0A-AA-00-00-00-02->01-80-C2-00-00-0E,11725260718082,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#1,0.001000000,compromised_attack,11725260718092,11725260718088,0,41,114,0,0,0,0,0
TimingAttack-#1,0.001008681,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#1,0.001009417,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#1,0.001013950,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#1,0.001014433,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#1,0.001014465,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#1,0.001014470,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,72,0,0,0,0,0
TimingAttack-#1,0.001014933,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,64,0,0,0,0,0
TimingAttack-#1,0.001015605,0A-AA-00-00-00-03->01-80-C2-00-00-0E,11725260718083,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#1,0.001026033,critical_control,11725260718089,11725260718088,7,10,225,0,0,1,0,0
TimingAttack-#1,0.001026033,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#1,0.001026033,critical_control,11725260718089,11725260718088,7,10,225,1088,0,0,0,0
TimingAttack-#1,0.001026033,critical_control,11725260718089,11725260718088,7,10,225,1088,0,0,0,0
TimingAttack-#1,0.001026033,critical_control,11725260718089,11725260718088,7,10,225,1088,0,0,0,0
TimingAttack-#1,0.001026127,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001115158,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001145820,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001158285,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001216382,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001286724,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001378980,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001426538,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001477686,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001500000,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,64,576,0,0,0,0
TimingAttack-#1,0.001500000,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,64,576,0,0,0,0
TimingAttack-#1,0.001500000,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,64,576,0,0,0,0
TimingAttack-#1,0.001500000,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,64,576,0,0,0,0
TimingAttack-#1,0.001506720,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,72,752,0,0,0,0
TimingAttack-#1,0.001506720,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,72,752,0,0,0,0
TimingAttack-#1,0.001506720,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,72,752,0,0,0,0
TimingAttack-#1,0.001506720,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,72,752,0,0,0,0
TimingAttack-#1,0.001514080,0A-AA-00-00-00-04->01-80-C2-00-00-0E,11725260718084,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#1,0.001514080,0A-AA-00-00-00-05->01-80-C2-00-00-0E,11725260718085,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#1,0.001514080,0A-AA-00-00-00-06->01-80-C2-00-00-0E,11725260718086,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#1,0.001514080,0A-AA-00-00-00-07->01-80-C2-00-00-0E,11725260718087,1652522221582,0,0,94,0,0,0,0,0
TimingAttack-#1,0.001537968,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001586731,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001609366,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001703888,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001731717,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001811772,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001893839,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.001968276,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,1,0,0
TimingAttack-#1,0.002018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#1,0.002018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#1,0.002018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#1,0.002018690,critical_control,11725260718089,11725260718088,7,10,225,0,0,0,0,0
TimingAttack-#1,0.002065420,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002147668,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002185876,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002204228,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002276537,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002333171,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002422046,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002509898,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002600412,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002685035,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002702689,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
TimingAttack-#1,0.002787354,compromised_attack,0,0,0,41,122,-1,-1,0,1,1
